event_id,shipment_id,event_timestamp,event_type,severity,delay_minutes,location,description
EVT-000947,SHP-0266,2026-08-05 17:57:54.912067,DISRUPTION_RESOLVED,INFO,343,R-009,Historical operational disruption resolved.
EVT-000948,SHP-0266,2026-08-05 20:07:00.000000,ARRIVAL,INFO,343,FRA-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-000949,SHP-0267,2026-08-28 18:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-000950,SHP-0267,2026-08-29 01:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000951,SHP-0267,2026-08-29 02:14:26.979017,WEATHER_DISRUPTION,LOW,73,R-003,Severe weather conditions affecting transport operations.
EVT-000952,SHP-0267,2026-08-29 02:29:26.979017,ETA_UPDATE,LOW,73,R-003,Estimated arrival time updated following operational disruption.
EVT-000953,SHP-0267,2026-08-29 03:27:26.979017,DISRUPTION_RESOLVED,INFO,73,R-003,Historical operational disruption resolved.
EVT-000954,SHP-0267,2026-08-29 10:07:00.000000,ARRIVAL,INFO,73,BRU-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-000955,SHP-0268,2026-08-21 05:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-000956,SHP-0268,2026-08-21 06:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000957,SHP-0268,2026-08-21 08:48:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-000958,SHP-0269,2026-08-15 00:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-000959,SHP-0269,2026-08-15 03:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000960,SHP-0269,2026-08-15 07:24:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-000961,SHP-0270,2026-08-13 12:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-000962,SHP-0270,2026-08-13 15:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000963,SHP-0270,2026-08-13 19:24:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-000964,SHP-0271,2026-08-29 17:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-000965,SHP-0271,2026-08-30 01:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000966,SHP-0271,2026-08-30 09:00:00.000000,ARRIVAL,INFO,0,MIL-01,Shipment arrived at destination distribution centre.
EVT-000967,SHP-0272,2026-08-25 01:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-000968,SHP-0272,2026-08-25 04:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000969,SHP-0272,2026-08-25 08:06:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-000970,SHP-0273,2026-08-16 02:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-000971,SHP-0273,2026-08-16 03:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000972,SHP-0273,2026-08-16 05:48:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-000973,SHP-0274,2026-08-10 20:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-000974,SHP-0274,2026-08-11 04:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000975,SHP-0274,2026-08-11 12:00:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-000976,SHP-0275,2026-08-02 05:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-000977,SHP-0275,2026-08-02 13:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000978,SHP-0275,2026-08-02 21:00:00.000000,ARRIVAL,INFO,0,MIL-01,Shipment arrived at destination distribution centre.
EVT-000979,SHP-0276,2026-08-28 13:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-000980,SHP-0276,2026-08-28 15:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000981,SHP-0276,2026-08-28 16:41:42.144105,VEHICLE_BREAKDOWN,MEDIUM,275,R-006,Vehicle breakdown reported during transit.
EVT-000982,SHP-0276,2026-08-28 16:56:42.144105,ETA_UPDATE,MEDIUM,275,R-006,Estimated arrival time updated following operational disruption.
EVT-000983,SHP-0276,2026-08-28 21:16:42.144105,DISRUPTION_RESOLVED,INFO,275,R-006,Historical operational disruption resolved.
EVT-000984,SHP-0276,2026-08-28 22:23:00.000000,ARRIVAL,INFO,275,BRU-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-000985,SHP-0277,2026-08-08 07:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-000986,SHP-0277,2026-08-08 08:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000987,SHP-0277,2026-08-08 10:48:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-000988,SHP-0278,2026-08-19 23:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-000989,SHP-0278,2026-08-20 06:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000990,SHP-0278,2026-08-20 13:54:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-000991,SHP-0279,2026-08-06 19:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-000992,SHP-0279,2026-08-06 22:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000993,SHP-0279,2026-08-07 00:03:32.298849,VEHICLE_BREAKDOWN,LOW,96,R-002,Vehicle breakdown reported during transit.
EVT-000994,SHP-0279,2026-08-07 00:18:32.298849,ETA_UPDATE,LOW,96,R-002,Estimated arrival time updated following operational disruption.
EVT-000995,SHP-0279,2026-08-07 01:39:32.298849,DISRUPTION_RESOLVED,INFO,96,R-002,Historical operational disruption resolved.
EVT-000996,SHP-0279,2026-08-07 03:42:00.000000,ARRIVAL,INFO,96,FRA-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-000997,SHP-0280,2026-08-22 16:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-000998,SHP-0280,2026-08-22 23:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-000999,SHP-0280,2026-08-23 00:18:10.883337,VEHICLE_BREAKDOWN,MEDIUM,270,R-012,Vehicle breakdown reported during transit.
EVT-001000,SHP-0280,2026-08-23 00:33:10.883337,ETA_UPDATE,MEDIUM,270,R-012,Estimated arrival time updated following operational disruption.
EVT-001001,SHP-0280,2026-08-23 04:48:10.883337,DISRUPTION_RESOLVED,INFO,270,R-012,Historical operational disruption resolved.
EVT-001002,SHP-0280,2026-08-23 11:24:00.000000,ARRIVAL,INFO,270,FRA-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-001003,SHP-0281,2026-08-09 01:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-001004,SHP-0281,2026-08-09 02:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001005,SHP-0281,2026-08-09 04:48:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-001006,SHP-0282,2026-08-26 14:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-001007,SHP-0282,2026-08-26 22:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001008,SHP-0282,2026-08-27 02:26:33.190470,CUSTOMS_DELAY,HIGH,594,R-011,Shipment held temporarily for customs processing.
EVT-001009,SHP-0282,2026-08-27 02:41:33.190470,ETA_UPDATE,HIGH,594,R-011,Estimated arrival time updated following operational disruption.
EVT-001010,SHP-0282,2026-08-27 12:20:33.190470,DISRUPTION_RESOLVED,INFO,594,R-011,Historical operational disruption resolved.
EVT-001011,SHP-0282,2026-08-27 15:54:00.000000,ARRIVAL,INFO,594,MIL-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-001012,SHP-0283,2026-08-13 04:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-001013,SHP-0283,2026-08-13 07:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001014,SHP-0283,2026-08-13 11:24:00.000000,ARRIVAL,INFO,0,MIL-01,Shipment arrived at destination distribution centre.
EVT-001015,SHP-0284,2026-08-19 09:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-001016,SHP-0284,2026-08-19 17:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001017,SHP-0284,2026-08-19 18:00:23.874005,TRAFFIC_DELAY,LOW,95,R-010,Traffic congestion reported along shipment route.
EVT-001018,SHP-0284,2026-08-19 18:15:23.874005,ETA_UPDATE,LOW,95,R-010,Estimated arrival time updated following operational disruption.
EVT-001019,SHP-0284,2026-08-19 19:35:23.874005,DISRUPTION_RESOLVED,INFO,95,R-010,Historical operational disruption resolved.
EVT-001020,SHP-0284,2026-08-20 02:35:00.000000,ARRIVAL,INFO,95,MAD-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-001021,SHP-0285,2026-08-23 07:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-001022,SHP-0285,2026-08-23 14:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001023,SHP-0285,2026-08-23 21:54:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-001024,SHP-0286,2026-08-28 22:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-001025,SHP-0286,2026-08-29 06:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001026,SHP-0286,2026-08-29 14:00:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-001027,SHP-0287,2026-08-16 22:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-001028,SHP-0287,2026-08-17 00:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001029,SHP-0287,2026-08-17 02:48:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-001030,SHP-0288,2026-08-12 02:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-001031,SHP-0288,2026-08-12 10:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001032,SHP-0288,2026-08-12 18:00:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-001033,SHP-0289,2026-08-10 03:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-001034,SHP-0289,2026-08-10 11:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001035,SHP-0289,2026-08-10 14:53:18.360947,CUSTOMS_DELAY,HIGH,699,R-011,Shipment held temporarily for customs processing.
EVT-001036,SHP-0289,2026-08-10 15:08:18.360947,ETA_UPDATE,HIGH,699,R-011,Estimated arrival time updated following operational disruption.
EVT-001037,SHP-0289,2026-08-11 02:32:18.360947,DISRUPTION_RESOLVED,INFO,699,R-011,Historical operational disruption resolved.
EVT-001038,SHP-0289,2026-08-11 06:39:00.000000,ARRIVAL,INFO,699,MAD-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-001039,SHP-0290,2026-08-12 12:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-001040,SHP-0290,2026-08-12 19:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001041,SHP-0290,2026-08-13 02:54:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-001042,SHP-0291,2026-08-26 10:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-001043,SHP-0291,2026-08-26 12:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001044,SHP-0291,2026-08-26 14:48:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-001045,SHP-0292,2026-08-01 15:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-001046,SHP-0292,2026-08-01 18:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001047,SHP-0292,2026-08-01 19:07:36.262310,TRAFFIC_DELAY,MEDIUM,337,R-007,Traffic congestion reported along shipment route.
EVT-001048,SHP-0292,2026-08-01 19:22:36.262310,ETA_UPDATE,MEDIUM,337,R-007,Estimated arrival time updated following operational disruption.
EVT-001049,SHP-0292,2026-08-02 00:44:36.262310,DISRUPTION_RESOLVED,INFO,337,R-007,Historical operational disruption resolved.
EVT-001050,SHP-0292,2026-08-02 03:43:00.000000,ARRIVAL,INFO,337,PAR-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-001051,SHP-0293,2026-08-19 20:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-001052,SHP-0293,2026-08-20 04:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001053,SHP-0293,2026-08-20 12:00:00.000000,ARRIVAL,INFO,0,MIL-01,Shipment arrived at destination distribution centre.
EVT-001054,SHP-0294,2026-08-01 06:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-001055,SHP-0294,2026-08-01 07:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001056,SHP-0294,2026-08-01 09:48:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-001057,SHP-0295,2026-08-08 18:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-001058,SHP-0295,2026-08-08 19:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001059,SHP-0295,2026-08-08 21:48:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-001060,SHP-0296,2026-08-21 17:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-001061,SHP-0296,2026-08-22 01:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001062,SHP-0296,2026-08-22 09:00:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-001063,SHP-0297,2026-08-05 06:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-001064,SHP-0297,2026-08-05 08:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001065,SHP-0297,2026-08-05 08:57:53.677805,CUSTOMS_DELAY,LOW,95,R-006,Shipment held temporarily for customs processing.
EVT-001066,SHP-0297,2026-08-05 09:12:53.677805,ETA_UPDATE,LOW,95,R-006,Estimated arrival time updated following operational disruption.
EVT-001067,SHP-0297,2026-08-05 10:32:53.677805,DISRUPTION_RESOLVED,INFO,95,R-006,Historical operational disruption resolved.
EVT-001068,SHP-0297,2026-08-05 12:23:00.000000,ARRIVAL,INFO,95,BRU-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-001069,SHP-0298,2026-08-13 11:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-001070,SHP-0298,2026-08-13 14:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001071,SHP-0298,2026-08-13 18:06:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-001072,SHP-0299,2026-08-16 18:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-001073,SHP-0299,2026-08-17 02:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001074,SHP-0299,2026-08-17 10:00:00.000000,ARRIVAL,INFO,0,MIL-01,Shipment arrived at destination distribution centre.
EVT-001075,SHP-0300,2026-08-25 01:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-001076,SHP-0300,2026-08-25 09:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001077,SHP-0300,2026-08-25 17:00:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-001078,SHP-0301,2026-08-30 13:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-001079,SHP-0301,2026-08-30 14:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001080,SHP-0301,2026-08-30 15:07:48.838886,WEATHER_DISRUPTION,MEDIUM,141,R-001,Severe weather conditions affecting transport operations.
EVT-001081,SHP-0301,2026-08-30 15:22:48.838886,ETA_UPDATE,MEDIUM,141,R-001,Estimated arrival time updated following operational disruption.
EVT-001082,SHP-0301,2026-08-30 17:28:48.838886,DISRUPTION_RESOLVED,INFO,141,R-001,Historical operational disruption resolved.
EVT-001083,SHP-0301,2026-08-30 19:09:00.000000,ARRIVAL,INFO,141,BRU-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-001084,SHP-0302,2026-08-16 10:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-001085,SHP-0302,2026-08-16 18:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001086,SHP-0302,2026-08-17 02:00:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-001087,SHP-0303,2026-08-19 16:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-001088,SHP-0303,2026-08-20 00:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001089,SHP-0303,2026-08-20 08:00:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-001090,SHP-0304,2026-08-03 05:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-001091,SHP-0304,2026-08-03 08:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001092,SHP-0304,2026-08-03 10:38:40.373677,TRAFFIC_DELAY,MEDIUM,284,R-007,Traffic congestion reported along shipment route.
EVT-001093,SHP-0304,2026-08-03 10:53:40.373677,ETA_UPDATE,MEDIUM,284,R-007,Estimated arrival time updated following operational disruption.
EVT-001094,SHP-0304,2026-08-03 15:22:40.373677,DISRUPTION_RESOLVED,INFO,284,R-007,Historical operational disruption resolved.
EVT-001095,SHP-0304,2026-08-03 16:50:00.000000,ARRIVAL,INFO,284,MAD-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-001096,SHP-0305,2026-08-25 06:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-001097,SHP-0305,2026-08-25 09:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001098,SHP-0305,2026-08-25 13:24:00.000000,ARRIVAL,INFO,0,MIL-01,Shipment arrived at destination distribution centre.
EVT-001099,SHP-0306,2026-08-29 20:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-001100,SHP-0306,2026-08-29 23:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001101,SHP-0306,2026-08-30 03:24:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-001102,SHP-0307,2026-08-04 05:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-001103,SHP-0307,2026-08-04 07:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001104,SHP-0307,2026-08-04 09:48:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-001105,SHP-0308,2026-08-25 15:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-001106,SHP-0308,2026-08-25 18:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001107,SHP-0308,2026-08-25 22:06:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-001108,SHP-0309,2026-08-20 02:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-001109,SHP-0309,2026-08-20 05:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001110,SHP-0309,2026-08-20 06:37:38.941932,VEHICLE_BREAKDOWN,MEDIUM,139,R-008,Vehicle breakdown reported during transit.
EVT-001111,SHP-0309,2026-08-20 06:52:38.941932,ETA_UPDATE,MEDIUM,139,R-008,Estimated arrival time updated following operational disruption.
EVT-001112,SHP-0309,2026-08-20 08:56:38.941932,DISRUPTION_RESOLVED,INFO,139,R-008,Historical operational disruption resolved.
EVT-001113,SHP-0309,2026-08-20 11:43:00.000000,ARRIVAL,INFO,139,FRA-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-001114,SHP-0310,2026-08-09 22:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-001115,SHP-0310,2026-08-09 23:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001116,SHP-0310,2026-08-10 01:48:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-001117,SHP-0311,2026-08-29 21:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-001118,SHP-0311,2026-08-30 04:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001119,SHP-0311,2026-08-30 11:54:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
